Subject_iri	Subject_label	Predicate_iri	Predicate_label	Expression	Object_iri	Object_label
HP:0007941	Limited extraocular movements	PROMOT:2000005	affects	some	PROMOT:0032026	Power of extra-ocular muscle
HP:0007941	Limited extraocular movements	PROMOT:2000005	affects	some	ICF:1090716697	Functions of external muscles of the eye
HP:0008872	Feeding difficulties in infancy	PROMOT:2000005	affects	some	ICF:2089171534	Sucking
HP:0008872	Feeding difficulties in infancy	PROMOT:2000005	affects	some	ICF:1806589582	Biting
HP:0008872	Feeding difficulties in infancy	PROMOT:2000005	affects	some	ICF:1389818830	Chewing
HP:0008872	Feeding difficulties in infancy	PROMOT:2000005	affects	some	ICF:1174312718	Manipulation of food in the mouth
HP:0008872	Feeding difficulties in infancy	PROMOT:2000005	affects	some	ICF:923782542	Swallowing
HP:0008872	Feeding difficulties in infancy	PROMOT:2000005	affects	some	ICF:539470158	Salivation
HP:0008959	Distal upper limb muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0008963	Tibialis muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0008988	Pelvic girdle muscle atrophy	PROMOT:2000005	affects	some	PROMOT:0032032	Power of pelvic gridle muscle
HP:0008994	Proximal muscle weakness in lower limbs	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0008997	Proximal muscle weakness in upper limbs	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0009005	Weakness of the intrinsic hand muscles	PROMOT:2000005	affects	some	PROMOT:0032045	Power of intrinsic muscle of hand
HP:0009023	Abdominal wall muscle weakness	PROMOT:2000005	affects	some	PROMOT:0032029	Power of abdominal muscle
HP:0009023	Abdominal wall muscle weakness	PROMOT:2000005	affects	some	ICF:556694745	Power of muscles of the trunk
HP:0009027	Foot dorsiflexor weakness	PROMOT:2000005	affects	some	PROMOT:0032038	Power of foot muscle
HP:0009028	Generalized weakness of limb muscles	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0009046	Difficulty running	PROMOT:2000005	affects	some	ICF:1328466963	Gait pattern functions
HP:0009053	Distal lower limb muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0009063	Progressive distal muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
