Subject iri	Subject label	Predicate iri	Predicate label	Expression	Object iri	Object label
FMA:38500	Extensor digitorum	RO:0001025	located in	some	http://id.who.int/icd/entity/1233939003	Muscles of hand
FMA:42380	Intrinsic muscle of hand	RO:0001025	located in	some	http://id.who.int/icd/entity/1233939003	Muscles of hand
FMA:64916	Thenar muscle	RO:0001025	located in	some	http://id.who.int/icd/entity/1233939003	Muscles of hand
FMA:37367	Muscle of pelvic gridle	RO:0001025	located in	some	http://id.who.int/icd/entity/793188683	Muscles of pelvic region
FMA:35178	hip joint	RO:0001025	located in	some	http://id.who.int/icd/entity/1401748164	Hip joint
FMA:22428	Quatriceps femoris	RO:0001025	located in	some	http://id.who.int/icd/entity/521411479	Muscles of thigh
FMA:22470	Muscle of thigh	RO:0001025	located in	some	http://id.who.int/icd/entity/521411479	Muscles of thigh
FMA:22471	Muscle of leg	RO:0001025	located in	some	http://id.who.int/icd/entity/338611549	Muscles of lower leg
FMA:22532	Tibialis anterior	RO:0001025	located in	some	http://id.who.int/icd/entity/338611549	Muscles of lower leg
FMA:51099	Tibialis posterior	RO:0001025	located in	some	http://id.who.int/icd/entity/338611549	Muscles of lower leg
FMA:37369	Muscle of foot	RO:0001025	located in	some	http://id.who.int/icd/entity/1278239861	Muscles of ankle and foot
FMA:58274	Muscle of trunk	RO:0001025	located in	some	http://id.who.int/icd/entity/58064740	s7601 Muscles of trunk
FMA:9620	Muscle of abdomen	RO:0001025	located in	some	http://id.who.int/icd/entity/58064740	s7601 Muscles of trunk
FMA:7490	Joint	RO:0001025	located in	some	http://id.who.int/icd/entity/462923277	Joints
http://id.who.int/icd/entity/58064740	Muscles of trunk	RO:0000091	has disposition	some	HP:0009023	Abdominal wall muscle weakness
http://id.who.int/icd/entity/178625206	Thoracic cage	RO:0000091	has disposition	some	HP:0001547	Abnormal rib cage morphology 
http://id.who.int/icd/entity/723417607	Structure of trunk	RO:0000091	has disposition	some	HP:0001547	Abnormal rib cage morphology 
http://id.who.int/icd/entity/902262669	Extra-articular ligaments, fasciae, extramuscular aponeuroses, retinacula, septa, bursae, unspecified	RO:0000091	has disposition	some	HP:0001547	Abnormal rib cage morphology 
http://id.who.int/icd/entity/405925948	External ocular muscles	RO:0000091	has disposition	some	HP:0000496	Abnormality of eye movement
http://id.who.int/icd/entity/1278239861	Muscles of ankle and foot	RO:0000091	has disposition	some	HP:0031374	Ankle weakness
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0002104	Apnea
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0002104	Apnea
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0005949	Apneic episodes in infancy
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0005949	Apneic episodes in infancy
http://id.who.int/icd/entity/462923277	Joints	RO:0000091	has disposition	some	HP:0002804	Arthrogryposis multiplex congenita
http://id.who.int/icd/entity/1401748164	Hip joint	RO:0000091	has disposition	some	HP:0001374	Congenital hip dislocation
http://id.who.int/icd/entity/2067741200	Testes and scrotum	RO:0000091	has disposition	some	HP:0000028	Cryptorchidism
http://id.who.int/icd/entity/178625206	Thoracic cage	RO:0000091	has disposition	some	HP:0000886	Deformed rib cage 
http://id.who.int/icd/entity/723417607	Structure of trunk	RO:0000091	has disposition	some	HP:0000886	Deformed rib cage 
http://id.who.int/icd/entity/902262669	Extra-articular ligaments, fasciae, extramuscular aponeuroses, retinacula, septa, bursae, unspecified	RO:0000091	has disposition	some	HP:0000886	Deformed rib cage 
http://id.who.int/icd/entity/405925948	External ocular muscles	RO:0000091	has disposition	some	HP:0000651	Diplopia
http://id.who.int/icd/entity/1278239861	Muscles of ankle and foot	RO:0000091	has disposition	some	HP:0009053	Distal lower limb muscle weakness
http://id.who.int/icd/entity/338611549	Muscles of lower leg	RO:0000091	has disposition	some	HP:0009053	Distal lower limb muscle weakness
http://id.who.int/icd/entity/1233939003	Muscles of hand	RO:0000091	has disposition	some	HP:0008959	Distal upper limb muscle weakness
http://id.who.int/icd/entity/294830867	Muscles of forearm	RO:0000091	has disposition	some	HP:0008959	Distal upper limb muscle weakness
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0002015	Dysphagia
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0002094	Dyspnea
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0002094	Dyspnea
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0004885	Episodic respiratory distress
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0004885	Episodic respiratory distress
http://id.who.int/icd/entity/405925948	External ocular muscles	RO:0000091	has disposition	some	HP:0000544	External ophthalmoplegia
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0030193	Fatigable weakness of chewing muscles
http://id.who.int/icd/entity/1233939003	Muscles of hand	RO:0000091	has disposition	some	HP:0031177	Finger flexor weakness
http://id.who.int/icd/entity/1233939003	Muscles of hand	RO:0000091	has disposition	some	HP:0003392	First dorsal interossei muscle weakness
http://id.who.int/icd/entity/1278239861	Muscles of ankle and foot	RO:0000091	has disposition	some	HP:0009027	Foot dorsiflexor weakness
http://id.who.int/icd/entity/644658903	Structures related to movement	RO:0000091	has disposition	some	HP:0002141	Gait imbalance
http://id.who.int/icd/entity/68679181	Vestibular labyrinth	RO:0000091	has disposition	some	HP:0002141	Gait imbalance
http://id.who.int/icd/entity/1233939003	Muscles of hand	RO:0000091	has disposition	some	HP:0030237	Hand muscle weakness
http://id.who.int/icd/entity/374222990	Structure of palate	RO:0000091	has disposition	some	HP:0000218	High palate
http://id.who.int/icd/entity/374222990	Structure of palate	RO:0000091	has disposition	some	HP:0002705	High, narrow palate
http://id.who.int/icd/entity/521411479	Muscles of thigh	RO:0000091	has disposition	some	HP:0033416	Hip adductor weakness
http://id.who.int/icd/entity/521411479	Muscles of thigh	RO:0000091	has disposition	some	HP:0012515	Hip flexor weakness
http://id.who.int/icd/entity/1747603619	Lumbar vertebral column	RO:0000091	has disposition	some	HP:0003307	Hyperlordosis
http://id.who.int/icd/entity/1182439715	Cervical vertebral column	RO:0000091	has disposition	some	HP:0003307	Hyperlordosis
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0005216	Impaired mastication
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0031146	Impaired oral bolus formation
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0031162	Impaired oropharyngeal swallow response
http://id.who.int/icd/entity/634949825	structure of the brain	RO:0000091	has disposition	some	HP:0001249	Intellectual disability
http://id.who.int/icd/entity/1571232890	Intercostal muscles	RO:0000091	has disposition	some	HP:0004878	Intercostal muscle weakness
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0004889	Intermittent episodes of respiratory insufficiency due to muscle weakness
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0004889	Intermittent episodes of respiratory insufficiency due to muscle weakness
http://id.who.int/icd/entity/462923277	Joints	RO:0000091	has disposition	some	HP:0001387	Joint stiffness
http://id.who.int/icd/entity/1182439715	Cervical vertebral column	RO:0000091	has disposition	some	HP:0002751	Kyphoscoliosis
http://id.who.int/icd/entity/1364393443	Thoracic vertebral column	RO:0000091	has disposition	some	HP:0002751	Kyphoscoliosis
http://id.who.int/icd/entity/1747603619	Lumbar vertebral column	RO:0000091	has disposition	some	HP:0002751	Kyphoscoliosis
http://id.who.int/icd/entity/1182439715	Cervical vertebral column	RO:0000091	has disposition	some	HP:0002808	Kyphosis
http://id.who.int/icd/entity/1747603619	Lumbar vertebral column	RO:0000091	has disposition	some	HP:0002808	Kyphosis
http://id.who.int/icd/entity/278512890	Muscles of shoulder region	RO:0000091	has disposition	some	HP:0003325	Limb-girdle muscle weakness
http://id.who.int/icd/entity/793188683	Muscles of pelvic region	RO:0000091	has disposition	some	HP:0003325	Limb-girdle muscle weakness
http://id.who.int/icd/entity/405925948	External ocular muscles	RO:0000091	has disposition	some	HP:0007941	Limited extraocular movements
http://id.who.int/icd/entity/608795582	Bones of face	RO:0000091	has disposition	some	HP:0000276	Long face
http://id.who.int/icd/entity/862003070	Bones of cranium	RO:0000091	has disposition	some	HP:0000276	Long face
http://id.who.int/icd/entity/462923277	Joints	RO:0000091	has disposition	some	HP:0002828	Multiple joint contractures
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0002058	Myopathic facies
http://id.who.int/icd/entity/608795582	Bones of face	RO:0000091	has disposition	some	HP:0002058	Myopathic facies
http://id.who.int/icd/entity/178625206	Thoracic cage	RO:0000091	has disposition	some	HP:0000774	Narrow chest
http://id.who.int/icd/entity/723417607	Structure of trunk	RO:0000091	has disposition	some	HP:0000774	Narrow chest
http://id.who.int/icd/entity/902262669	Extra-articular ligaments, fasciae, extramuscular aponeuroses, retinacula, septa, bursae, unspecified	RO:0000091	has disposition	some	HP:0000774	Narrow chest
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0003722	Neck flexor weakness
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0000467	Neck muscle weakness
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0002643	Neonatal respiratory distress
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0002643	Neonatal respiratory distress
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0002068	Neuromuscular dysphagia
http://id.who.int/icd/entity/405925948	External ocular muscles	RO:0000091	has disposition	some	HP:0000597	Ophthalmoparesis
http://id.who.int/icd/entity/405925948	External ocular muscles	RO:0000091	has disposition	some	HP:0000602	Ophthalmoplegia
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0200136	Oral-pharyngeal dysphagia
http://id.who.int/icd/entity/178625206	Thoracic cage	RO:0000091	has disposition	some	HP:0000768	Pectus carinatum
http://id.who.int/icd/entity/723417607	Structure of trunk	RO:0000091	has disposition	some	HP:0000768	Pectus carinatum
http://id.who.int/icd/entity/902262669	Extra-articular ligaments, fasciae, extramuscular aponeuroses, retinacula, septa, bursae, unspecified	RO:0000091	has disposition	some	HP:0000768	Pectus carinatum
http://id.who.int/icd/entity/178625206	Thoracic cage	RO:0000091	has disposition	some	HP:0000767	Pectus excavatum
http://id.who.int/icd/entity/723417607	Structure of trunk	RO:0000091	has disposition	some	HP:0000767	Pectus excavatum
http://id.who.int/icd/entity/902262669	Extra-articular ligaments, fasciae, extramuscular aponeuroses, retinacula, septa, bursae, unspecified	RO:0000091	has disposition	some	HP:0000767	Pectus excavatum
http://id.who.int/icd/entity/793188683	Muscles of pelvic region	RO:0000091	has disposition	some	HP:0008988	Pelvic girdle muscle atrophy
http://id.who.int/icd/entity/793188683	Muscles of pelvic region	RO:0000091	has disposition	some	HP:0003749	Pelvic girdle muscle weakness / Hip girdle weakness
http://id.who.int/icd/entity/338611549	Muscles of lower leg	RO:0000091	has disposition	some	HP:0011727	Peroneal muscle weakness
http://id.who.int/icd/entity/1278239861	Muscles of ankle and foot	RO:0000091	has disposition	some	HP:0001761	Pes cavus
http://id.who.int/icd/entity/1528299701	Ligaments and fasciae of ankle and foot	RO:0000091	has disposition	some	HP:0001761	Pes cavus
http://id.who.int/icd/entity/1650503157	Bones of ankle and foot	RO:0000091	has disposition	some	HP:0001761	Pes cavus
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0002033	Poor suck
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0007838	Progressive ptosis
http://id.who.int/icd/entity/405925948	External ocular muscles	RO:0000091	has disposition	some	HP:0007838	Progressive ptosis
http://id.who.int/icd/entity/521411479	Muscles of thigh	RO:0000091	has disposition	some	HP:0008994	Proximal muscle weakness in lower limbs
http://id.who.int/icd/entity/793188683	Muscles of pelvic region	RO:0000091	has disposition	some	HP:0008994	Proximal muscle weakness in lower limbs
http://id.who.int/icd/entity/1867012554	Muscles of upper arm	RO:0000091	has disposition	some	HP:0008997	Proximal muscle weakness in upper limbs
http://id.who.int/icd/entity/278512890	Muscles of shoulder region	RO:0000091	has disposition	some	HP:0008997	Proximal muscle weakness in upper limbs
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0000508	Ptosis
http://id.who.int/icd/entity/405925948	External ocular muscles	RO:0000091	has disposition	some	HP:0000508	Ptosis
http://id.who.int/icd/entity/521411479	Muscles of thigh	RO:0000091	has disposition	some	HP:0003731	Quadriceps muscle weakness
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0032341	Reduced forced vital capacity
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0032341	Reduced forced vital capacity
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0012497	Reduced maximal expiratory pressure
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0002098	Respiratory distress
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0002098	Respiratory distress
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0002878	Respiratory failure
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0002878	Respiratory failure
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0004887	Respiratory failure requiring assisted ventilation
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0004887	Respiratory failure requiring assisted ventilation
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0002093	Respiratory insufficiency
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0002093	Respiratory insufficiency
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0002747	Respiratory insufficiency due to muscle weakness
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0002747	Respiratory insufficiency due to muscle weakness
http://id.who.int/icd/entity/1364393443	Thoracic vertebral column	RO:0000091	has disposition	some	HP:0002650	Scoliosis
http://id.who.int/icd/entity/1747603619	Lumbar vertebral column	RO:0000091	has disposition	some	HP:0002650	Scoliosis
http://id.who.int/icd/entity/213893837	Bones	RO:0000091	has disposition	some	HP:0004322	Short stature
http://id.who.int/icd/entity/278512890	Muscles of shoulder region	RO:0000091	has disposition	some	HP:0003547	Shoulder girdle muscle weakness
http://id.who.int/icd/entity/1182439715	Cervical vertebral column	RO:0000091	has disposition	some	HP:0003306	Spinal rigidity
http://id.who.int/icd/entity/1364393443	Thoracic vertebral column	RO:0000091	has disposition	some	HP:0003306	Spinal rigidity
http://id.who.int/icd/entity/169456190	Joints of head and neck region	RO:0000091	has disposition	some	HP:0003306	Spinal rigidity
http://id.who.int/icd/entity/1747603619	Lumbar vertebral column	RO:0000091	has disposition	some	HP:0003306	Spinal rigidity
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0003306	Spinal rigidity
http://id.who.int/icd/entity/58064740	Muscles of trunk	RO:0000091	has disposition	some	HP:0003306	Spinal rigidity
http://id.who.int/icd/entity/405925948	External ocular muscles	RO:0000091	has disposition	some	HP:0000486	Strabismus
http://id.who.int/icd/entity/1233939003	Muscles of hand	RO:0000091	has disposition	some	HP:0003427	Thenar muscle weakness
http://id.who.int/icd/entity/178625206	Thoracic cage	RO:0000091	has disposition	some	HP:6000327	Thoracic cage flatness
http://id.who.int/icd/entity/723417607	Structure of trunk	RO:0000091	has disposition	some	HP:6000327	Thoracic cage flatness
http://id.who.int/icd/entity/902262669	Extra-articular ligaments, fasciae, extramuscular aponeuroses, retinacula, septa, bursae, unspecified	RO:0000091	has disposition	some	HP:6000327	Thoracic cage flatness
http://id.who.int/icd/entity/338611549	Muscles of lower leg	RO:0000091	has disposition	some	HP:0008963	Tibialis muscle weakness
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0012473	Tongue atrophy
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0000183	Tongue muscle weakness
http://id.who.int/icd/entity/1867012554	Muscles of upper arm	RO:0000091	has disposition	some	HP:0031108	Triceps weakness
http://id.who.int/icd/entity/405925948	External ocular muscles	RO:0000091	has disposition	some	HP:0007715	Weak extraocular muscles
http://id.who.int/icd/entity/1233939003	Muscles of hand	RO:0000091	has disposition	some	HP:0033466	Weakgrip
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	RO:0000091	has disposition	some	HP:0030319	Weakness of facial musculature
http://id.who.int/icd/entity/1233939003	Muscles of hand	RO:0000091	has disposition	some	HP:0009077	Weakness of long finger extensor muscles
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0004347	Weakness of muscles of respiration
http://id.who.int/icd/entity/495844982	Muscles of respiration	RO:0000091	has disposition	some	HP:0004347	Weakness of muscles of respiration
http://id.who.int/icd/entity/870135798	Lungs	RO:0000091	has disposition	some	HP:0004347	Weakness of muscles of respiration
http://id.who.int/icd/entity/1233939003	Muscles of hand	RO:0000091	has disposition	some	HP:0009005	Weakness of the intrinsic hand muscles
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0009023	Abdominal wall muscle weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001713	Abnormal cardiac ventricle morphology
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030872	Abnormal cardiac ventricular function
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0040081	Abnormal circulating creatine kinase concentration
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001627	Abnormal heart morphology
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0007695	Abnormal pupillary light reflex
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0031826	Abnormal reflex
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001547	Abnormal rib cage morphology 
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0000496	Abnormality of eye movement
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0031374	Ankle weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0002104	Apnea
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0005949	Apneic episodes in infancy
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001284	Areflexia
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0002522	Areflexia of lower limbs
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0002804	Arthrogryposis multiplex congenita
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0003327	Axial muscle weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0002483	Bulbar signs
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030842	Choking episodes
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001374	Congenital hip dislocation
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0000028	Cryptorchidism
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001558	Decreased fetal movement
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0000886	Deformed rib cage 
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0025156	Dependency on intravenous nutrition
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0033994	Dependency on parenteral nutrition
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0009046	Difficulty running
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0000651	Diplopia
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0009053	Distal lower limb muscle weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0002460	Distal muscle weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0008959	Distal upper limb muscle weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	PROMOT:0000106	Double compound motor action potential abnormality
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001260	Dysarthria
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001618	Dysphonia
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0002094	Dyspnea
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0003236	Elevated circulating creatine kinase concentration
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030000	EMG : repetitive nerve stimulation abnormality
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0003457	EMG abnormality
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0003403	EMG: decremental response of compound muscle action potential to repetitive nerve stimulation
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0003458	EMG: myopathic abnormalities
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0003445	EMG: neuropathic changes
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0004885	Episodic respiratory distress
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0000544	External ophthalmoplegia
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001508	Failure to thrive
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001531	Failure to thrive in infancy
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030192	Fatigable weakness of bulbar muscles
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030193	Fatigable weakness of chewing muscles
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030198	Fatigable weakness of distal limb muscles
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030199	Fatigable weakness of neck muscles
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030196	Fatigable weakness of respiratory muscles
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030197	Fatigable weakness of skeletal muscles
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030194	Fatigable weakness of speech muscles 
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030195	Fatigable weakness of swallowing muscles 
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030200	Fatiguable weakness of proximal limb muscles 
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030202	Favorable response of weakness to acetylcholine esterase inhibitors
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0011968	Feeding difficulties
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0008872	Feeding difficulties in infancy
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001989	Fetal akinesia sequence
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0031177	Finger flexor weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0003392	First dorsal interossei muscle weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0009027	Foot dorsiflexor weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0002359	Frequent falls
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001288	Gait disturbance
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030884	Gastrojejunal tube feeding in infancy
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0011471	Gastrostomy tube feeding in infancy
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0009028	Generalized weakness of limb muscles
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0003391	Gowers sign
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0030237	Hand muscle weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0000218	High palate
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0002705	High, narrow palate
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0033416	Hip adductor weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0012515	Hip flexor weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0003749	Hip girdle weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001609	Hoarse voice
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0003307	Hyperlordosis
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001611	Hypernasal speech
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001265	Hyporeflexia
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0002600	Hyporeflexia of lower limbs
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001252	Hypotonia
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0031063	Impaired feeding ability
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0005216	Impaired mastication
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0031146	Impaired oral bolus formation
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0031162	Impaired oropharyngeal swallow response
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0002540	Inability to walk
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001249	Intellectual disability
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0004878	Intercostal muscle weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0004889	Intermittent episodes of respiratory insufficiency due to muscle weakness
http://snomed.info/id/84100007	History taking (procedure)	PROMOT:2000002	assesses	some	HP:0001387	Joint stiffness
